TIME_StartTime,IMU_AccX,IMU_AccY,IMU_AccZ,IMU_GyroX,IMU_GyroY,IMU_GyroZ,IMU_MagX,IMU_MagY,IMU_MagZ
55867565,0.298655837774,0.889422476292,-9.82533836365,0.00752432178706,0.0128659624606,-0.0230816043913,-0.0780447199941,0.00420788815245,0.487550675869
55880696,0.305775821209,0.860735297203,-9.81831073761,0.00646010134369,0.0128659624606,-0.0241458229721,-0.0684211328626,0.00874672457576,0.49808549881
55892393,0.308149158955,0.877469480038,-9.83002376556,0.00646010134369,0.0128659624606,-0.0241458229721,-0.0636093243957,-0.000330948038027,0.486592948437
55904733,0.298655837774,0.882250666618,-9.82065296173,0.00646010134369,0.0128659624606,-0.0252100415528,-0.0626469925046,-0.00396201387048,0.487550675869
55916027,0.293909192085,0.858344733715,-9.83002376556,0.00646010134369,0.0128659624606,-0.0252100415528,-0.0664964094758,-0.00668530957773,0.487550675869
55928203,0.30102917552,0.851172983646,-9.7972278595,0.00646010134369,0.0128659624606,-0.0252100415528,-0.0818941369653,-0.00123870349489,0.484677523375
55940148,0.298655837774,0.865516483784,-9.82299613953,0.00539588183165,0.0128659624606,-0.0252100415528,-0.0780447199941,0.00148459232878,0.484677523375
55952647,0.282042562962,0.858344733715,-9.82065296173,0.00539588183165,0.0139301810414,-0.0252100415528,-0.0780447199941,0.00148459232878,0.484677523375
55964159,0.308149158955,0.851172983646,-9.82533836365,0.00646010134369,0.0128659624606,-0.0241458229721,-0.0818941369653,0.00511565804482,0.491381525993
55975530,0.305775821209,0.870297729969,-9.81596851349,0.00858854036778,0.0128659624606,-0.0252100415528,-0.0741952732205,0.00148459232878,0.484677523375
55988030,0.293909192085,0.853563606739,-9.82533836365,0.00752432178706,0.0128659624606,-0.0252100415528,-0.0790070816875,0.000576822145376,0.488508403301
56000706,0.289162546396,0.887031853199,-9.80894088745,0.00752432178706,0.0139301810414,-0.0230816043913,-0.0780447199941,0.00148459232878,0.484677523375
56012126,0.284415900707,0.875078856945,-9.80659770966,0.00539588183165,0.0139301810414,-0.0241458229721,-0.0780447199941,0.00239236257039,0.487550675869
56023990,0.3105224967,0.846391797066,-9.80425548553,0.00539588183165,0.0128659624606,-0.0220173858106,-0.0780447199941,0.00693119876087,0.490423828363
56036035,0.308149158955,0.839220046997,-9.7948846817,0.00752432178706,0.0128659624606,-0.0220173858106,-0.0655340477824,0.00965449400246,0.490423828363
56048057,0.279669255018,0.853563606739,-9.8370513916,0.00646010134369,0.0139301810414,-0.0230816043913,-0.0799694135785,0.0123777901754,0.496170073748
56060145,0.303402483463,0.855954170227,-9.81596851349,0.00646010134369,0.0128659624606,-0.0230816043913,-0.0780447199941,0.00693119876087,0.488508403301
56072146,0.315269142389,0.855954170227,-9.83236598969,0.00539588183165,0.0128659624606,-0.0220173858106,-0.0790070816875,0.00874672457576,0.492339193821
56084216,0.29153585434,0.858344733715,-9.83002376556,0.00646010134369,0.0128659624606,-0.0220173858106,-0.0703458562493,0.00693119876087,0.490423828363
56096145,0.30102917552,0.848782360554,-9.81362533569,0.00539588183165,0.0128659624606,-0.0220173858106,-0.0713082179427,0.00420788815245,0.486592948437
56108374,0.289162546396,0.851172983646,-9.82533836365,0.00646010134369,0.0128659624606,-0.0230816043913,-0.0818941369653,0.00602342840284,0.491381525993
56120486,0.308149158955,0.853563606739,-9.78785705566,0.00752432178706,0.0128659624606,-0.0241458229721,-0.0636093243957,0.00420788815245,0.484677523375
56132360,0.29153585434,0.870297729969,-9.79254245758,0.00752432178706,0.0128659624606,-0.0252100415528,-0.0780447199941,0.00602342840284,0.487550675869
56144321,0.298655837774,0.858344733715,-9.80894088745,0.00539588183165,0.0128659624606,-0.0273384824395,-0.0790070816875,0.00420788815245,0.488508403301
56156706,0.29153585434,0.867907106876,-9.82299613953,0.00646010134369,0.0128659624606,-0.0273384824395,-0.0790070816875,0.00420788815245,0.488508403301
56168156,0.286789238453,0.872688293457,-9.80894088745,0.00752432178706,0.0128659624606,-0.0284027010202,-0.0828564986587,0.00239236257039,0.488508403301
56180235,0.29153585434,0.846391797066,-9.82299613953,0.00646010134369,0.0128659624606,-0.0284027010202,-0.0828564986587,0.00239236257039,0.478931218386
56192253,0.293909192085,0.865516483784,-9.80425548553,0.00752432178706,0.0128659624606,-0.0273384824395,-0.0655340477824,0.00783895421773,0.49808549881
56204931,0.3105224967,0.851172983646,-9.80894088745,0.00646010134369,0.0128659624606,-0.0252100415528,-0.0732329115272,0.00693119876087,0.490423828363
56216326,0.3105224967,0.865516483784,-9.82533836365,0.00646010134369,0.0128659624606,-0.0241458229721,-0.0818941369653,-0.00123870349489,0.484677523375
56228376,0.30102917552,0.844001173973,-9.82533836365,0.00539588183165,0.0128659624606,-0.0230816043913,-0.0741952732205,-0.000330948038027,0.484677523375
56240399,0.315269142389,0.858344733715,-9.83470916748,0.00646010134369,0.0128659624606,-0.0220173858106,-0.0761199966073,-0.000330948038027,0.492339193821
56252786,0.312895804644,0.84161055088,-9.81596851349,0.00752432178706,0.0128659624606,-0.0220173858106,-0.0761199966073,-0.000330948038027,0.492339193821
56264325,0.293909192085,0.858344733715,-9.82533836365,0.00646010134369,0.0128659624606,-0.0198889449239,-0.0722705498338,-0.00396201387048,0.483719795942
56276355,0.308149158955,0.855954170227,-9.81831073761,0.00752432178706,0.0139301810414,-0.0198889449239,-0.0790070816875,0.00420788815245,0.482762098312
56288637,0.320015788078,0.858344733715,-9.80659770966,0.00539588183165,0.0128659624606,-0.0209531635046,-0.0818941369653,0.00420788815245,0.484677523375
56300429,0.312895804644,0.865516483784,-9.82299613953,0.00646010134369,0.0128659624606,-0.0241458229721,-0.0626469925046,0.00420788815245,0.494254618883
56312799,0.317642450333,0.87986010313,-9.81831073761,0.00646010134369,0.0128659624606,-0.0252100415528,-0.069383494556,0.00511565804482,0.49808549881
56324591,0.308149158955,0.853563606739,-9.85110664368,0.00646010134369,0.0128659624606,-0.0262742601335,-0.0790070816875,0.00330011779442,0.485635250807
56336660,0.303402483463,0.851172983646,-9.84173679352,0.00539588183165,0.0128659624606,-0.0273384824395,-0.0751576349139,0.00965449400246,0.494254618883
56348741,0.298655837774,0.872688293457,-9.85579204559,0.0043316623196,0.0139301810414,-0.0273384824395,-0.0761199966073,0.000576822145376,0.499043226242
56360721,0.289162546396,0.877469480038,-9.82065296173,0.00646010134369,0.0139301810414,-0.0273384824395,-0.0761199966073,0.00783895421773,0.500000953674
56372501,0.293909192085,0.860735297203,-9.80425548553,0.00646010134369,0.0139301810414,-0.0262742601335,-0.0790070816875,0.00693119876087,0.485635250807
56384474,0.315269142389,0.863125920296,-9.83236598969,0.00646010134369,0.0128659624606,-0.0230816043913,-0.0636093243957,0.00511565804482,0.500000953674
56396499,0.329509079456,0.877469480038,-9.80425548553,0.00752432178706,0.0128659624606,-0.0220173858106,-0.0751576349139,0.0141933234408,0.500000953674
56408677,0.308149158955,0.877469480038,-9.81831073761,0.00646010134369,0.0128659624606,-0.0198889449239,-0.0761199966073,0.00965449400246,0.500000953674
56420680,0.296282500029,0.863125920296,-9.83236598969,0.00752432178706,0.0128659624606,-0.0177605058998,-0.0780447199941,0.0105622643605,0.485635250807
56432613,0.298655837774,0.858344733715,-9.81596851349,0.00752432178706,0.0128659624606,-0.0188247263432,-0.0761199966073,0.0123777901754,0.501916348934
56444596,0.284415900707,0.863125920296,-9.83470916748,0.00646010134369,0.0118017420173,-0.0230816043913,-0.0761199966073,0.00874672457576,0.501916348934
56456692,0.293909192085,0.867907106876,-9.82299613953,0.00646010134369,0.0128659624606,-0.0262742601335,-0.0818941369653,0.00330011779442,0.491381525993
56468966,0.30102917552,0.867907106876,-9.82299613953,0.00646010134369,0.0128659624606,-0.0284027010202,-0.0818941369653,0.00330011779442,0.491381525993
56481234,0.298655837774,0.89181303978,-9.83002376556,0.00539588183165,0.0128659624606,-0.0315953604877,-0.0818941369653,0.00874672457576,0.491381525993
56493465,0.30102917552,0.87986010313,-9.81596851349,0.00539588183165,0.0128659624606,-0.0326595790684,-0.0780447199941,0.00693119876087,0.490423828363
56505953,0.289162546396,0.870297729969,-9.82768058777,0.00752432178706,0.0128659624606,-0.029466919601,-0.0780447199941,-0.00123870349489,0.492339193821
56517274,0.308149158955,0.860735297203,-9.81831073761,0.00752432178706,0.0128659624606,-0.0273384824395,-0.0818941369653,0.00511565804482,0.484677523375
56528834,0.286789238453,0.851172983646,-9.81362533569,0.00539588183165,0.0128659624606,-0.0252100415528,-0.0818941369653,0.00239236257039,0.491381525993
56540908,0.282042562962,0.855954170227,-9.84876441956,0.00539588183165,0.0128659624606,-0.0209531635046,-0.0780447199941,0.000576822145376,0.484677523375
56553141,0.29153585434,0.848782360554,-9.83236598969,0.00646010134369,0.0118017420173,-0.0177605058998,-0.0818941369653,0.00239236257039,0.484677523375
56564704,0.29153585434,0.839220046997,-9.79957008362,0.00646010134369,0.0128659624606,-0.0156320668757,-0.0636093243957,0.00783895421773,0.486592948437
56576740,0.298655837774,0.872688293457,-9.82065296173,0.00646010134369,0.0128659624606,-0.0177605058998,-0.0655340477824,0.00602342840284,0.494254618883
56588723,0.29153585434,0.877469480038,-9.80425548553,0.00646010134369,0.0118017420173,-0.0198889449239,-0.0732329115272,0.00602342840284,0.494254618883
56600828,0.293909192085,0.858344733715,-9.81596851349,0.00539588183165,0.0128659624606,-0.0241458229721,-0.0587975494564,-0.00759307993576,0.487550675869
56612751,0.29153585434,0.877469480038,-9.8534488678,0.00539588183165,0.0139301810414,-0.0273384824395,-0.0770823583007,-0.00123870349489,0.487550675869
56624914,0.305775821209,0.863125920296,-9.84876441956,0.00646010134369,0.0128659624606,-0.030531141907,-0.069383494556,-0.00759307993576,0.490423828363
56636992,0.30102917552,0.853563606739,-9.81596851349,0.00646010134369,0.0128659624606,-0.0315953604877,-0.069383494556,-0.00759307993576,0.490423828363
56649451,0.30102917552,0.84161055088,-9.81362533569,0.00646010134369,0.0128659624606,-0.0315953604877,-0.0751576349139,0.0169166270643,0.496170073748
56661447,0.298655837774,0.855954170227,-9.82299613953,0.00752432178706,0.0128659624606,-0.029466919601,-0.0636093243957,0.00511565804482,0.494254618883
56673379,0.30102917552,0.84161055088,-9.81831073761,0.00752432178706,0.0128659624606,-0.0262742601335,-0.0780447199941,0.0123777901754,0.488508403301
56685524,0.298655837774,0.853563606739,-9.8370513916,0.00539588183165,0.0128659624606,-0.0209531635046,-0.0761199966073,0.00874672457576,0.500000953674
56698598,0.293909192085,0.848782360554,-9.80894088745,0.00539588183165,0.0128659624606,-0.0166962854564,-0.0751576349139,0.00511565804482,0.499043226242
56710457,0.303402483463,0.846391797066,-9.81128311157,0.00646010134369,0.0128659624606,-0.0166962854564,-0.0818941369653,0.00602342840284,0.509578108788
56722150,0.29153585434,0.829657673836,-9.82533836365,0.00539588183165,0.0128659624606,-0.0177605058998,-0.0818941369653,0.0232709944248,0.48180437088
56733289,0.30102917552,0.848782360554,-9.80191230774,0.00646010134369,0.0118017420173,-0.0188247263432,-0.0761199966073,0.00874672457576,0.501916348934
56745201,0.308149158955,0.832048237324,-9.81831073761,0.00752432178706,0.0118017420173,-0.0241458229721,-0.0818941369653,0.00602342840284,0.49808549881
56757326,0.305775821209,0.858344733715,-9.82533836365,0.00646010134369,0.0128659624606,-0.0273384824395,-0.0751576349139,0.00874672457576,0.488508403301
56769288,0.3105224967,0.867907106876,-9.8370513916,0.00646010134369,0.0128659624606,-0.030531141907,-0.0780447199941,0.00965449400246,0.490423828363
56781410,0.3105224967,0.87986010313,-9.82533836365,0.00646010134369,0.0139301810414,-0.0315953604877,-0.0780447199941,0.00239236257039,0.484677523375
56793450,0.308149158955,0.860735297203,-9.84173679352,0.00752432178706,0.0139301810414,-0.0315953604877,-0.0818941369653,0.00874672457576,0.491381525993
56806682,0.284415900707,0.853563606739,-9.82065296173,0.00646010134369,0.0139301810414,-0.0284027010202,-0.0780447199941,0.0132855605334,0.488508403301
56818044,0.296282500029,0.846391797066,-9.80659770966,0.00646010134369,0.0139301810414,-0.0252100415528,-0.0655340477824,0.00783895421773,0.494254618883
56829495,0.29153585434,0.84161055088,-9.81596851349,0.00646010134369,0.0128659624606,-0.0220173858106,-0.0780447199941,0.00330011779442,0.484677523375
56841385,0.303402483463,0.870297729969,-9.81362533569,0.00539588183165,0.0128659624606,-0.0188247263432,-0.0741952732205,-0.000330948038027,0.490423828363
56853409,0.298655837774,0.872688293457,-9.80425548553,0.00646010134369,0.0128659624606,-0.0177605058998,-0.0780447199941,0.0105622643605,0.495212346315
56865413,0.286789238453,0.839220046997,-9.81831073761,0.00646010134369,0.0128659624606,-0.0166962854564,-0.0636093243957,0.00148459232878,0.494254618883
56877477,0.282042562962,0.867907106876,-9.8370513916,0.00646010134369,0.0128659624606,-0.0188247263432,-0.0655340477824,0.00420788815245,0.490423828363
56889469,0.298655837774,0.863125920296,-9.80659770966,0.00646010134369,0.0128659624606,-0.0220173858106,-0.064571686089,0.00783895421773,0.494254618883
56901562,0.308149158955,0.860735297203,-9.81596851349,0.00646010134369,0.0128659624606,-0.0252100415528,-0.0655340477824,0.000576822145376,0.494254618883
56913585,0.303402483463,0.860735297203,-9.82065296173,0.00646010134369,0.0128659624606,-0.029466919601,-0.0626469925046,-0.00123870349489,0.493296921253
56925442,0.296282500029,0.84161055088,-9.82065296173,0.00646010134369,0.0128659624606,-0.0315953604877,-0.0741952732205,-0.000330948038027,0.484677523375
56937952,0.315269142389,0.851172983646,-9.85579204559,0.00646010134369,0.0128659624606,-0.030531141907,-0.0818941369653,0.00330011779442,0.491381525993
56950476,0.298655837774,0.855954170227,-9.80191230774,0.00646010134369,0.0128659624606,-0.029466919601,-0.0818941369653,0.00330011779442,0.491381525993
56961517,0.3105224967,0.853563606739,-9.81596851349,0.00752432178706,0.0128659624606,-0.0273384824395,-0.0780447199941,0.00602342840284,0.491381525993
56973411,0.308149158955,0.872688293457,-9.81128311157,0.00646010134369,0.0139301810414,-0.0241458229721,-0.0818941369653,0.000576822145376,0.494254618883
56985464,0.305775821209,0.855954170227,-9.83002376556,0.00646010134369,0.0139301810414,-0.0198889449239,-0.083818860352,0.00874672457576,0.491381525993
56998443,0.30102917552,0.858344733715,-9.84173679352,0.00646010134369,0.0128659624606,-0.0188247263432,-0.0674587711692,0.00602342840284,0.494254618883
57009990,0.3105224967,0.860735297203,-9.85110664368,0.00646010134369,0.0128659624606,-0.0188247263432,-0.0799694135785,-0.00396201387048,0.485635250807
57022001,0.315269142389,0.855954170227,-9.85579204559,0.00646010134369,0.0128659624606,-0.0198889449239,-0.0780447199941,0.00239236257039,0.491381525993
57033974,0.296282500029,0.875078856945,-9.83939361572,0.00752432178706,0.0128659624606,-0.0220173858106,-0.0713082179427,0.00330011779442,0.480846643448
57046008,0.303402483463,0.860735297203,-9.81596851349,0.00752432178706,0.0128659624606,-0.0241458229721,-0.0799694135785,0.00602342840284,0.490423828363
57058060,0.286789238453,0.858344733715,-9.83236598969,0.00646010134369,0.0128659624606,-0.0273384824395,-0.0713082179427,0.00783895421773,0.490423828363
57070004,0.30102917552,0.865516483784,-9.80659770966,0.00646010134369,0.0128659624606,-0.0284027010202,-0.0751576349139,0.000576822145376,0.484677523375
57082109,0.3105224967,0.875078856945,-9.80191230774,0.00539588183165,0.0128659624606,-0.029466919601,-0.083818860352,0.00693119876087,0.489466100931
57093969,0.303402483463,0.860735297203,-9.82299613953,0.00646010134369,0.0128659624606,-0.0284027010202,-0.0761199966073,0.0132855605334,0.48180437088
57106562,0.30102917552,0.853563606739,-9.81128311157,0.00646010134369,0.0128659624606,-0.0273384824395,-0.064571686089,-0.00214647362009,0.486592948437
57118435,0.284415900707,0.846391797066,-9.81128311157,0.00752432178706,0.0128659624606,-0.0241458229721,-0.0780447199941,0.00965449400246,0.487550675869
57130240,0.29153585434,0.832048237324,-9.82065296173,0.00752432178706,0.0128659624606,-0.0220173858106,-0.064571686089,-0.00305424374528,0.486592948437
57142339,0.303402483463,0.867907106876,-9.80425548553,0.00646010134369,0.0128659624606,-0.0209531635046,-0.0655340477824,0.00602342840284,0.491381525993
57154231,0.29153585434,0.863125920296,-9.83939361572,0.00539588183165,0.0128659624606,-0.0188247263432,-0.0857435837388,0.00511565804482,0.499043226242
57166225,0.3105224967,0.865516483784,-9.83002376556,0.00539588183165,0.0128659624606,-0.0188247263432,-0.0761199966073,0.00693119876087,0.493296921253
57178117,0.298655837774,0.872688293457,-9.80191230774,0.00646010134369,0.0139301810414,-0.0209531635046,-0.0818941369653,0.0105622643605,0.485635250807
57190148,0.29153585434,0.867907106876,-9.81831073761,0.00752432178706,0.0139301810414,-0.0230816043913,-0.0684211328626,0.00511565804482,0.492339193821
57203245,0.298655837774,0.872688293457,-9.81831073761,0.00752432178706,0.0139301810414,-0.0262742601335,-0.0761199966073,0.00602342840284,0.496170073748
57214613,0.303402483463,0.863125920296,-9.82768058777,0.00752432178706,0.0128659624606,-0.0284027010202,-0.0684211328626,0.00602342840284,0.494254618883
57226269,0.274922609329,0.858344733715,-9.80425548553,0.00752432178706,0.0128659624606,-0.029466919601,-0.0751576349139,0.00965449400246,0.494254618883
57238343,0.3105224967,0.877469480038,-9.80659770966,0.00539588183165,0.0128659624606,-0.029466919601,-0.0770823583007,0.00330011779442,0.496170073748
57250295,0.308149158955,0.867907106876,-9.85110664368,0.00646010134369,0.0139301810414,-0.0284027010202,-0.0770823583007,0.00783895421773,0.496170073748
57262329,0.296282500029,0.867907106876,-9.80425548553,0.00539588183165,0.0128659624606,-0.0262742601335,-0.0713082179427,0.00602342840284,0.49808549881
57274263,0.3105224967,0.863125920296,-9.82065296173,0.00646010134369,0.0128659624606,-0.0230816043913,-0.0761199966073,0.00874672457576,0.495212346315
57286343,0.30102917552,0.860735297203,-9.80191230774,0.00752432178706,0.0118017420173,-0.0209531635046,-0.0857435837388,0.00330011779442,0.493296921253
57299275,0.305775821209,0.875078856945,-9.80425548553,0.00646010134369,0.0128659624606,-0.0198889449239,-0.0857435837388,0.00330011779442,0.493296921253
57310451,0.305775821209,0.855954170227,-9.81831073761,0.00752432178706,0.0118017420173,-0.0188247263432,-0.0713082179427,0.00602342840284,0.496170073748
57322590,0.293909192085,0.863125920296,-9.81831073761,0.00752432178706,0.0118017420173,-0.0209531635046,-0.0684211328626,0.00239236257039,0.499043226242
57334616,0.286789238453,0.872688293457,-9.82299613953,0.00752432178706,0.0118017420173,-0.0230816043913,-0.0780447199941,0.00420788815245,0.485635250807
57347385,0.30102917552,0.867907106876,-9.83939361572,0.00646010134369,0.0128659624606,-0.0252100415528,-0.0828564986587,0.00511565804482,0.496170073748
57358638,0.29153585434,0.851172983646,-9.82065296173,0.00646010134369,0.0128659624606,-0.0262742601335,-0.0761199966073,0.00783895421773,0.494254618883
57370473,0.322389096022,0.853563606739,-9.80894088745,0.00646010134369,0.0128659624606,-0.0273384824395,-0.0780447199941,0.00783895421773,0.486592948437
57382510,0.305775821209,0.867907106876,-9.81128311157,0.00646010134369,0.0128659624606,-0.0284027010202,-0.0770823583007,0.00874672457576,0.495212346315
57394445,0.303402483463,0.870297729969,-9.83939361572,0.00646010134369,0.0128659624606,-0.0284027010202,-0.0684211328626,0.00420788815245,0.494254618883
57406800,0.303402483463,0.858344733715,-9.82768058777,0.00752432178706,0.0128659624606,-0.0262742601335,-0.0713082179427,0.00602342840284,0.496170073748
57418518,0.296282500029,0.87986010313,-9.79254245758,0.00752432178706,0.0128659624606,-0.0241458229721,-0.0684211328626,0.00239236257039,0.491381525993
57430536,0.298655837774,0.89181303978,-9.77380180359,0.00646010134369,0.0128659624606,-0.0220173858106,-0.0780447199941,0.00693119876087,0.477973490953
57442571,0.303402483463,0.865516483784,-9.82533836365,0.00646010134369,0.0128659624606,-0.0198889449239,-0.0703458562493,0.00783895421773,0.500000953674
57454557,0.3105224967,0.865516483784,-9.83002376556,0.00646010134369,0.0128659624606,-0.0188247263432,-0.069383494556,0.00783895421773,0.500000953674
57466633,0.29153585434,0.870297729969,-9.78785705566,0.00646010134369,0.0128659624606,-0.0209531635046,-0.0626469925046,0.00874672457576,0.494254618883
57479344,0.282042562962,0.853563606739,-9.81596851349,0.00646010134369,0.0139301810414,-0.0220173858106,-0.0684211328626,0.00511565804482,0.484677523375
57490825,0.30102917552,0.882250666618,-9.82533836365,0.00646010134369,0.0128659624606,-0.0230816043913,-0.0751576349139,0.00693119876087,0.491381525993
57502847,0.320015788078,0.870297729969,-9.81831073761,0.00752432178706,0.0128659624606,-0.0262742601335,-0.0751576349139,0.00693119876087,0.491381525993
57515005,0.3105224967,0.872688293457,-9.82533836365,0.00646010134369,0.0128659624606,-0.0273384824395,-0.069383494556,0.00602342840284,0.496170073748
57526957,0.317642450333,0.863125920296,-9.83236598969,0.00646010134369,0.0128659624606,-0.0284027010202,-0.0761199966073,0.00874672457576,0.496170073748
57538822,0.298655837774,0.877469480038,-9.82533836365,0.00646010134369,0.0128659624606,-0.0284027010202,-0.0751576349139,0.00511565804482,0.492339193821
57552230,0.312895804644,0.863125920296,-9.82768058777,0.00539588183165,0.0128659624606,-0.0273384824395,-0.0616846345365,0.00965449400246,0.494254618883
57563206,0.277295947075,0.853563606739,-9.80191230774,0.00646010134369,0.0128659624606,-0.0252100415528,-0.0626469925046,0.00239236257039,0.496170073748
57574778,0.286789238453,0.863125920296,-9.80659770966,0.00646010134369,0.0128659624606,-0.0230816043913,-0.0684211328626,0.00148459232878,0.491381525993
57586862,0.293909192085,0.858344733715,-9.84173679352,0.00539588183165,0.0139301810414,-0.0220173858106,-0.0741952732205,0.00148459232878,0.500958621502
57599524,0.296282500029,0.858344733715,-9.83470916748,0.00539588183165,0.0128659624606,-0.0209531635046,-0.0636093243957,0.00602342840284,0.492339193821
57610939,0.30102917552,0.863125920296,-9.81831073761,0.00646010134369,0.0128659624606,-0.0209531635046,-0.0636093243957,0.00602342840284,0.492339193821
57622890,0.308149158955,0.875078856945,-9.83002376556,0.00646010134369,0.0128659624606,-0.0220173858106,-0.083818860352,0.00511565804482,0.496170073748
57634933,0.30102917552,0.865516483784,-9.82533836365,0.00646010134369,0.0118017420173,-0.0230816043913,-0.0751576349139,0.00783895421773,0.499043226242
57646970,0.29153585434,0.867907106876,-9.80894088745,0.00752432178706,0.0128659624606,-0.0252100415528,-0.0799694135785,0.000576822145376,0.485635250807
57658950,0.274922609329,0.860735297203,-9.82299613953,0.00646010134369,0.0128659624606,-0.0262742601335,-0.0751576349139,0.00874672457576,0.496170073748
57670969,0.308149158955,0.860735297203,-9.77614498138,0.00646010134369,0.0128659624606,-0.0273384824395,-0.069383494556,0.00330011779442,0.500000953674
57683144,0.298655837774,0.867907106876,-9.80894088745,0.00646010134369,0.0128659624606,-0.0284027010202,-0.0703458562493,0.00420788815245,0.494254618883
57695094,0.30102917552,0.870297729969,-9.83236598969,0.00539588183165,0.0139301810414,-0.0273384824395,-0.0790070816875,0.00330011779442,0.485635250807
57707492,0.293909192085,0.858344733715,-9.84173679352,0.00646010134369,0.0128659624606,-0.0262742601335,-0.0751576349139,0.00783895421773,0.496170073748
57719312,0.286789238453,0.870297729969,-9.81362533569,0.00539588183165,0.0128659624606,-0.0241458229721,-0.0751576349139,0.00420788815245,0.495212346315
57731154,0.30102917552,0.872688293457,-9.80659770966,0.00646010134369,0.0128659624606,-0.0230816043913,-0.0713082179427,0.00783895421773,0.503831803799
57743148,0.303402483463,0.863125920296,-9.7948846817,0.00539588183165,0.0118017420173,-0.0209531635046,-0.0780447199941,0.00602342840284,0.485635250807
57755159,0.30102917552,0.860735297203,-9.81362533569,0.00646010134369,0.0118017420173,-0.0209531635046,-0.0636093243957,0.00965449400246,0.496170073748
57766988,0.30102917552,0.860735297203,-9.83236598969,0.00752432178706,0.0128659624606,-0.0220173858106,-0.0636093243957,0.00874672457576,0.49808549881
57778996,0.298655837774,0.860735297203,-9.83470916748,0.00646010134369,0.0128659624606,-0.0220173858106,-0.0761199966073,0.00783895421773,0.499043226242
57791116,0.3105224967,0.860735297203,-9.80894088745,0.00646010134369,0.0128659624606,-0.0241458229721,-0.0761199966073,0.00783895421773,0.492339193821
57804552,0.282042562962,0.851172983646,-9.80659770966,0.00539588183165,0.0128659624606,-0.0262742601335,-0.0790070816875,0.0105622643605,0.499043226242
57815346,0.296282500029,0.872688293457,-9.81596851349,0.00646010134369,0.0128659624606,-0.0273384824395,-0.0741952732205,0.00420788815245,0.497127771378
57827178,0.298655837774,0.863125920296,-9.80191230774,0.00646010134369,0.0128659624606,-0.0284027010202,-0.0761199966073,0.00783895421773,0.502874076366
57839089,0.296282500029,0.853563606739,-9.83236598969,0.00646010134369,0.0128659624606,-0.0284027010202,-0.0780447199941,0.00148459232878,0.485635250807
57851090,0.298655837774,0.867907106876,-9.82768058777,0.00646010134369,0.0128659624606,-0.0262742601335,-0.0713082179427,0.00783895421773,0.503831803799
